ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431241.331,17:07:21,timeslice,1,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,2,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,3,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,4,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,5,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,6,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,7,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,0,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,1,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,2,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,3,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,4,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,5,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,6,0.0,0,0,0.0
1785431242.332,17:07:22,timeslice,7,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,0,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,1,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,2,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,3,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,4,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,5,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,6,0.0,0,0,0.0
1785431243.332,17:07:23,timeslice,7,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,0,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,1,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,2,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,3,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,4,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,5,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,6,0.0,0,0,0.0
1785431244.332,17:07:24,timeslice,7,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,0,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,1,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,2,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,3,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,4,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,5,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,6,0.0,0,0,0.0
1785431245.332,17:07:25,timeslice,7,0.0,0,0,0.0
