ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431466.651,17:11:06,timeslice,0,97.4,10743,16126,66.6
1785431466.651,17:11:06,timeslice,1,96.9,10743,16126,66.6
1785431466.651,17:11:06,timeslice,2,97.3,10743,16126,66.6
1785431466.651,17:11:06,timeslice,3,96.4,10743,16126,66.6
1785431466.651,17:11:06,timeslice,4,97.0,10743,16126,66.6
1785431466.651,17:11:06,timeslice,5,96.5,10743,16126,66.6
1785431466.651,17:11:06,timeslice,6,96.6,10744,16126,66.6
1785431466.651,17:11:06,timeslice,7,96.6,10743,16126,66.6
1785431467.651,17:11:07,timeslice,0,97.4,10743,16126,66.6
1785431467.651,17:11:07,timeslice,1,96.9,10743,16126,66.6
1785431467.651,17:11:07,timeslice,2,97.3,10743,16126,66.6
1785431467.651,17:11:07,timeslice,3,96.4,10743,16126,66.6
1785431467.651,17:11:07,timeslice,4,97.0,10743,16126,66.6
1785431467.651,17:11:07,timeslice,5,96.5,10743,16126,66.6
1785431467.651,17:11:07,timeslice,6,96.6,10744,16126,66.6
1785431467.651,17:11:07,timeslice,7,96.6,10743,16126,66.6
1785431468.651,17:11:08,timeslice,0,100.0,8638,16126,53.6
1785431468.651,17:11:08,timeslice,1,100.0,8718,16126,54.1
1785431468.651,17:11:08,timeslice,2,100.0,8606,16126,53.4
1785431468.651,17:11:08,timeslice,3,100.0,8782,16126,54.5
1785431468.651,17:11:08,timeslice,4,100.0,8718,16126,54.1
1785431468.651,17:11:08,timeslice,5,100.0,8559,16126,53.1
1785431468.651,17:11:08,timeslice,6,100.0,8512,16126,52.8
1785431468.651,17:11:08,timeslice,7,100.0,8574,16126,53.2
1785431469.651,17:11:09,timeslice,0,100.0,8638,16126,53.6
1785431469.651,17:11:09,timeslice,1,100.0,8718,16126,54.1
1785431469.651,17:11:09,timeslice,2,100.0,8606,16126,53.4
1785431469.651,17:11:09,timeslice,3,100.0,8782,16126,54.5
1785431469.651,17:11:09,timeslice,4,100.0,8718,16126,54.1
1785431469.651,17:11:09,timeslice,5,100.0,8559,16126,53.1
1785431469.651,17:11:09,timeslice,6,100.0,8512,16126,52.8
1785431469.651,17:11:09,timeslice,7,100.0,8574,16126,53.2
1785431470.651,17:11:10,timeslice,0,100.0,8638,16126,53.6
1785431470.651,17:11:10,timeslice,1,100.0,8718,16126,54.1
1785431470.651,17:11:10,timeslice,2,100.0,8606,16126,53.4
1785431470.651,17:11:10,timeslice,3,100.0,8782,16126,54.5
1785431470.651,17:11:10,timeslice,4,100.0,8718,16126,54.1
1785431470.651,17:11:10,timeslice,5,100.0,8559,16126,53.1
1785431470.651,17:11:10,timeslice,6,100.0,8512,16126,52.8
1785431470.651,17:11:10,timeslice,7,100.0,8574,16126,53.2
1785431471.651,17:11:11,timeslice,0,100.0,8638,16126,53.6
1785431471.651,17:11:11,timeslice,1,100.0,8718,16126,54.1
1785431471.651,17:11:11,timeslice,2,100.0,8606,16126,53.4
1785431471.651,17:11:11,timeslice,3,100.0,8782,16126,54.5
1785431471.651,17:11:11,timeslice,4,100.0,8718,16126,54.1
1785431471.651,17:11:11,timeslice,5,100.0,8559,16126,53.1
1785431471.651,17:11:11,timeslice,6,100.0,8512,16126,52.8
1785431471.651,17:11:11,timeslice,7,100.0,8574,16126,53.2
1785431472.651,17:11:12,timeslice,0,100.0,8638,16126,53.6
1785431472.651,17:11:12,timeslice,1,100.0,8718,16126,54.1
1785431472.651,17:11:12,timeslice,2,100.0,8606,16126,53.4
1785431472.651,17:11:12,timeslice,3,100.0,8782,16126,54.5
1785431472.651,17:11:12,timeslice,4,100.0,8718,16126,54.1
1785431472.651,17:11:12,timeslice,5,100.0,8559,16126,53.1
1785431472.651,17:11:12,timeslice,6,100.0,8512,16126,52.8
1785431472.651,17:11:12,timeslice,7,100.0,8574,16126,53.2
1785431473.651,17:11:13,timeslice,0,98.1,10743,16126,66.6
1785431473.651,17:11:13,timeslice,1,98.1,10743,16126,66.6
1785431473.651,17:11:13,timeslice,2,98.4,10743,16126,66.6
1785431473.651,17:11:13,timeslice,3,98.2,10743,16126,66.6
1785431473.651,17:11:13,timeslice,4,98.4,10743,16126,66.6
1785431473.651,17:11:13,timeslice,5,97.9,10743,16126,66.6
1785431473.651,17:11:13,timeslice,6,98.5,10744,16126,66.6
1785431473.651,17:11:13,timeslice,7,98.5,10743,16126,66.6
1785431474.652,17:11:14,timeslice,0,98.1,10743,16126,66.6
1785431474.652,17:11:14,timeslice,1,98.1,10743,16126,66.6
1785431474.652,17:11:14,timeslice,2,98.4,10743,16126,66.6
1785431474.652,17:11:14,timeslice,3,98.2,10743,16126,66.6
1785431474.652,17:11:14,timeslice,4,98.4,10743,16126,66.6
1785431474.652,17:11:14,timeslice,5,97.9,10743,16126,66.6
1785431474.652,17:11:14,timeslice,6,98.5,10744,16126,66.6
1785431474.652,17:11:14,timeslice,7,98.5,10743,16126,66.6
1785431475.652,17:11:15,timeslice,0,98.1,10743,16126,66.6
1785431475.652,17:11:15,timeslice,1,98.1,10743,16126,66.6
1785431475.652,17:11:15,timeslice,2,98.4,10743,16126,66.6
1785431475.652,17:11:15,timeslice,3,98.2,10743,16126,66.6
1785431475.652,17:11:15,timeslice,4,98.4,10743,16126,66.6
1785431475.652,17:11:15,timeslice,5,97.9,10743,16126,66.6
1785431475.652,17:11:15,timeslice,6,98.5,10744,16126,66.6
1785431475.652,17:11:15,timeslice,7,98.5,10743,16126,66.6
1785431476.652,17:11:16,timeslice,0,98.1,10743,16126,66.6
1785431476.652,17:11:16,timeslice,1,98.1,10743,16126,66.6
1785431476.652,17:11:16,timeslice,2,98.4,10743,16126,66.6
1785431476.652,17:11:16,timeslice,3,98.2,10743,16126,66.6
1785431476.652,17:11:16,timeslice,4,98.4,10743,16126,66.6
1785431476.652,17:11:16,timeslice,5,97.9,10743,16126,66.6
1785431476.652,17:11:16,timeslice,6,98.5,10744,16126,66.6
1785431476.652,17:11:16,timeslice,7,98.5,10743,16126,66.6
1785431477.652,17:11:17,timeslice,0,98.1,10743,16126,66.6
1785431477.652,17:11:17,timeslice,1,98.1,10743,16126,66.6
1785431477.652,17:11:17,timeslice,2,98.4,10743,16126,66.6
1785431477.652,17:11:17,timeslice,3,98.2,10743,16126,66.6
1785431477.652,17:11:17,timeslice,4,98.4,10743,16126,66.6
1785431477.652,17:11:17,timeslice,5,97.9,10743,16126,66.6
1785431477.652,17:11:17,timeslice,6,98.5,10744,16126,66.6
1785431477.652,17:11:17,timeslice,7,98.5,10743,16126,66.6
1785431478.652,17:11:18,timeslice,0,99.9,8575,16126,53.2
1785431478.652,17:11:18,timeslice,1,99.3,8575,16126,53.2
1785431478.652,17:11:18,timeslice,2,99.5,8526,16126,52.9
1785431478.652,17:11:18,timeslice,3,99.6,8606,16126,53.4
1785431478.652,17:11:18,timeslice,4,99.4,8718,16126,54.1
1785431478.652,17:11:18,timeslice,5,99.6,8718,16126,54.1
1785431478.652,17:11:18,timeslice,6,99.8,8528,16126,52.9
1785431478.652,17:11:18,timeslice,7,99.8,8718,16126,54.1
1785431479.652,17:11:19,timeslice,0,99.9,8575,16126,53.2
1785431479.652,17:11:19,timeslice,1,99.3,8575,16126,53.2
1785431479.652,17:11:19,timeslice,2,99.5,8526,16126,52.9
1785431479.652,17:11:19,timeslice,3,99.6,8606,16126,53.4
1785431479.652,17:11:19,timeslice,4,99.4,8718,16126,54.1
1785431479.652,17:11:19,timeslice,5,99.6,8718,16126,54.1
1785431479.652,17:11:19,timeslice,6,99.8,8528,16126,52.9
1785431479.652,17:11:19,timeslice,7,99.8,8718,16126,54.1
1785431480.652,17:11:20,timeslice,0,99.9,8575,16126,53.2
1785431480.652,17:11:20,timeslice,1,99.3,8575,16126,53.2
1785431480.652,17:11:20,timeslice,2,99.5,8526,16126,52.9
1785431480.652,17:11:20,timeslice,3,99.6,8606,16126,53.4
1785431480.652,17:11:20,timeslice,4,99.4,8718,16126,54.1
1785431480.652,17:11:20,timeslice,5,99.6,8718,16126,54.1
1785431480.652,17:11:20,timeslice,6,99.8,8528,16126,52.9
1785431480.652,17:11:20,timeslice,7,99.8,8718,16126,54.1
1785431481.653,17:11:21,timeslice,0,99.9,8575,16126,53.2
1785431481.653,17:11:21,timeslice,1,99.3,8575,16126,53.2
1785431481.653,17:11:21,timeslice,2,99.5,8526,16126,52.9
1785431481.653,17:11:21,timeslice,3,99.6,8606,16126,53.4
1785431481.653,17:11:21,timeslice,4,99.4,8718,16126,54.1
1785431481.653,17:11:21,timeslice,5,99.6,8718,16126,54.1
1785431481.653,17:11:21,timeslice,6,99.8,8528,16126,52.9
1785431481.653,17:11:21,timeslice,7,99.8,8718,16126,54.1
1785431482.653,17:11:22,timeslice,0,99.9,8575,16126,53.2
1785431482.653,17:11:22,timeslice,1,99.3,8575,16126,53.2
1785431482.653,17:11:22,timeslice,2,99.5,8526,16126,52.9
1785431482.653,17:11:22,timeslice,3,99.6,8606,16126,53.4
1785431482.653,17:11:22,timeslice,4,99.4,8718,16126,54.1
1785431482.653,17:11:22,timeslice,5,99.6,8718,16126,54.1
1785431482.653,17:11:22,timeslice,6,99.8,8528,16126,52.9
1785431482.653,17:11:22,timeslice,7,99.8,8718,16126,54.1
1785431483.653,17:11:23,timeslice,0,97.1,10604,16126,65.8
1785431483.653,17:11:23,timeslice,1,96.8,10604,16126,65.8
1785431483.653,17:11:23,timeslice,2,96.8,10604,16126,65.8
1785431483.653,17:11:23,timeslice,3,96.8,10604,16126,65.8
1785431483.653,17:11:23,timeslice,4,96.7,10604,16126,65.8
1785431483.653,17:11:23,timeslice,5,96.7,10603,16126,65.8
1785431483.653,17:11:23,timeslice,6,97.0,10605,16126,65.8
1785431483.653,17:11:23,timeslice,7,96.6,10603,16126,65.8
1785431484.653,17:11:24,timeslice,0,97.1,10604,16126,65.8
1785431484.653,17:11:24,timeslice,1,96.8,10604,16126,65.8
1785431484.653,17:11:24,timeslice,2,96.8,10604,16126,65.8
1785431484.653,17:11:24,timeslice,3,96.8,10604,16126,65.8
1785431484.653,17:11:24,timeslice,4,96.7,10604,16126,65.8
1785431484.653,17:11:24,timeslice,5,96.7,10603,16126,65.8
1785431484.653,17:11:24,timeslice,6,97.0,10605,16126,65.8
1785431484.653,17:11:24,timeslice,7,96.6,10603,16126,65.8
1785431485.653,17:11:25,timeslice,0,97.1,10604,16126,65.8
1785431485.653,17:11:25,timeslice,1,96.8,10604,16126,65.8
1785431485.653,17:11:25,timeslice,2,96.8,10604,16126,65.8
1785431485.653,17:11:25,timeslice,3,96.8,10604,16126,65.8
1785431485.653,17:11:25,timeslice,4,96.7,10604,16126,65.8
1785431485.653,17:11:25,timeslice,5,96.7,10603,16126,65.8
1785431485.653,17:11:25,timeslice,6,97.0,10605,16126,65.8
1785431485.653,17:11:25,timeslice,7,96.6,10603,16126,65.8
1785431486.654,17:11:26,timeslice,0,97.1,10604,16126,65.8
1785431486.654,17:11:26,timeslice,1,96.8,10604,16126,65.8
1785431486.654,17:11:26,timeslice,2,96.8,10604,16126,65.8
1785431486.654,17:11:26,timeslice,3,96.8,10604,16126,65.8
1785431486.654,17:11:26,timeslice,4,96.7,10604,16126,65.8
1785431486.654,17:11:26,timeslice,5,96.7,10603,16126,65.8
1785431486.654,17:11:26,timeslice,6,97.0,10605,16126,65.8
1785431486.654,17:11:26,timeslice,7,96.6,10603,16126,65.8
1785431487.654,17:11:27,timeslice,0,97.1,10604,16126,65.8
1785431487.654,17:11:27,timeslice,1,96.8,10604,16126,65.8
1785431487.654,17:11:27,timeslice,2,96.8,10604,16126,65.8
1785431487.654,17:11:27,timeslice,3,96.8,10604,16126,65.8
1785431487.654,17:11:27,timeslice,4,96.7,10604,16126,65.8
1785431487.654,17:11:27,timeslice,5,96.7,10603,16126,65.8
1785431487.654,17:11:27,timeslice,6,97.0,10605,16126,65.8
1785431487.654,17:11:27,timeslice,7,96.6,10603,16126,65.8
1785431488.654,17:11:28,timeslice,0,100.0,8591,16126,53.3
1785431488.654,17:11:28,timeslice,1,100.0,8559,16126,53.1
1785431488.654,17:11:28,timeslice,2,100.0,8542,16126,53.0
1785431488.654,17:11:28,timeslice,3,99.8,8478,16126,52.6
1785431488.654,17:11:28,timeslice,4,100.0,8462,16126,52.5
1785431488.654,17:11:28,timeslice,5,100.0,8558,16126,53.1
1785431488.654,17:11:28,timeslice,6,100.0,8576,16126,53.2
1785431488.654,17:11:28,timeslice,7,100.0,8606,16126,53.4
1785431489.654,17:11:29,timeslice,0,100.0,8591,16126,53.3
1785431489.654,17:11:29,timeslice,1,100.0,8559,16126,53.1
1785431489.654,17:11:29,timeslice,2,100.0,8542,16126,53.0
1785431489.654,17:11:29,timeslice,3,99.8,8478,16126,52.6
1785431489.654,17:11:29,timeslice,4,100.0,8462,16126,52.5
1785431489.654,17:11:29,timeslice,5,100.0,8558,16126,53.1
1785431489.654,17:11:29,timeslice,6,100.0,8576,16126,53.2
1785431489.654,17:11:29,timeslice,7,100.0,8606,16126,53.4
1785431490.654,17:11:30,timeslice,0,100.0,8591,16126,53.3
1785431490.654,17:11:30,timeslice,1,100.0,8559,16126,53.1
1785431490.654,17:11:30,timeslice,2,100.0,8542,16126,53.0
1785431490.654,17:11:30,timeslice,3,99.8,8478,16126,52.6
1785431490.654,17:11:30,timeslice,4,100.0,8462,16126,52.5
1785431490.654,17:11:30,timeslice,5,100.0,8558,16126,53.1
1785431490.654,17:11:30,timeslice,6,100.0,8576,16126,53.2
1785431490.654,17:11:30,timeslice,7,100.0,8606,16126,53.4
1785431491.654,17:11:31,timeslice,0,100.0,8591,16126,53.3
1785431491.654,17:11:31,timeslice,1,100.0,8559,16126,53.1
1785431491.654,17:11:31,timeslice,2,100.0,8542,16126,53.0
1785431491.654,17:11:31,timeslice,3,99.8,8478,16126,52.6
1785431491.654,17:11:31,timeslice,4,100.0,8462,16126,52.5
1785431491.654,17:11:31,timeslice,5,100.0,8558,16126,53.1
1785431491.654,17:11:31,timeslice,6,100.0,8576,16126,53.2
1785431491.654,17:11:31,timeslice,7,100.0,8606,16126,53.4
1785431492.654,17:11:32,timeslice,0,100.0,8591,16126,53.3
1785431492.654,17:11:32,timeslice,1,100.0,8559,16126,53.1
1785431492.654,17:11:32,timeslice,2,100.0,8542,16126,53.0
1785431492.654,17:11:32,timeslice,3,99.8,8478,16126,52.6
1785431492.654,17:11:32,timeslice,4,100.0,8462,16126,52.5
1785431492.654,17:11:32,timeslice,5,100.0,8558,16126,53.1
1785431492.654,17:11:32,timeslice,6,100.0,8576,16126,53.2
1785431492.654,17:11:32,timeslice,7,100.0,8606,16126,53.4
1785431493.654,17:11:33,timeslice,0,98.8,10604,16126,65.8
1785431493.654,17:11:33,timeslice,1,98.3,10604,16126,65.8
1785431493.654,17:11:33,timeslice,2,97.7,10604,16126,65.8
1785431493.654,17:11:33,timeslice,3,97.9,10604,16126,65.8
1785431493.654,17:11:33,timeslice,4,98.0,10604,16126,65.8
1785431493.654,17:11:33,timeslice,5,98.1,10603,16126,65.8
1785431493.654,17:11:33,timeslice,6,98.4,10605,16126,65.8
1785431493.654,17:11:33,timeslice,7,97.9,10604,16126,65.8
1785431494.655,17:11:34,timeslice,0,98.8,10604,16126,65.8
1785431494.655,17:11:34,timeslice,1,98.3,10604,16126,65.8
1785431494.655,17:11:34,timeslice,2,97.7,10604,16126,65.8
1785431494.655,17:11:34,timeslice,3,97.9,10604,16126,65.8
1785431494.655,17:11:34,timeslice,4,98.0,10604,16126,65.8
1785431494.655,17:11:34,timeslice,5,98.1,10603,16126,65.8
1785431494.655,17:11:34,timeslice,6,98.4,10605,16126,65.8
1785431494.655,17:11:34,timeslice,7,97.9,10604,16126,65.8
1785431495.655,17:11:35,timeslice,0,98.8,10604,16126,65.8
1785431495.655,17:11:35,timeslice,1,98.3,10604,16126,65.8
1785431495.655,17:11:35,timeslice,2,97.7,10604,16126,65.8
1785431495.655,17:11:35,timeslice,3,97.9,10604,16126,65.8
1785431495.655,17:11:35,timeslice,4,98.0,10604,16126,65.8
1785431495.655,17:11:35,timeslice,5,98.1,10603,16126,65.8
1785431495.655,17:11:35,timeslice,6,98.4,10605,16126,65.8
1785431495.655,17:11:35,timeslice,7,97.9,10604,16126,65.8
1785431496.655,17:11:36,timeslice,0,98.8,10604,16126,65.8
1785431496.655,17:11:36,timeslice,1,98.3,10604,16126,65.8
1785431496.655,17:11:36,timeslice,2,97.7,10604,16126,65.8
1785431496.655,17:11:36,timeslice,3,97.9,10604,16126,65.8
1785431496.655,17:11:36,timeslice,4,98.0,10604,16126,65.8
1785431496.655,17:11:36,timeslice,5,98.1,10603,16126,65.8
1785431496.655,17:11:36,timeslice,6,98.4,10605,16126,65.8
1785431496.655,17:11:36,timeslice,7,97.9,10604,16126,65.8
1785431497.655,17:11:37,timeslice,0,98.8,10604,16126,65.8
1785431497.655,17:11:37,timeslice,1,98.3,10604,16126,65.8
1785431497.655,17:11:37,timeslice,2,97.7,10604,16126,65.8
1785431497.655,17:11:37,timeslice,3,97.9,10604,16126,65.8
1785431497.655,17:11:37,timeslice,4,98.0,10604,16126,65.8
1785431497.655,17:11:37,timeslice,5,98.1,10603,16126,65.8
1785431497.655,17:11:37,timeslice,6,98.4,10605,16126,65.8
1785431497.655,17:11:37,timeslice,7,97.9,10604,16126,65.8
1785431498.655,17:11:38,timeslice,0,96.9,10743,16126,66.6
1785431498.655,17:11:38,timeslice,1,97.0,10743,16126,66.6
1785431498.655,17:11:38,timeslice,2,96.4,8527,16126,52.9
1785431498.655,17:11:38,timeslice,3,99.2,10743,16126,66.6
1785431498.655,17:11:38,timeslice,4,96.5,10743,16126,66.6
1785431498.655,17:11:38,timeslice,5,96.5,8606,16126,53.4
1785431498.655,17:11:38,timeslice,6,99.4,8720,16126,54.1
1785431498.655,17:11:38,timeslice,7,99.4,8590,16126,53.3
1785431499.655,17:11:39,timeslice,0,96.9,10743,16126,66.6
1785431499.655,17:11:39,timeslice,1,97.0,10743,16126,66.6
1785431499.655,17:11:39,timeslice,2,96.4,8527,16126,52.9
1785431499.655,17:11:39,timeslice,3,99.2,10743,16126,66.6
1785431499.655,17:11:39,timeslice,4,96.5,10743,16126,66.6
1785431499.655,17:11:39,timeslice,5,96.5,8606,16126,53.4
1785431499.655,17:11:39,timeslice,6,99.4,8720,16126,54.1
1785431499.655,17:11:39,timeslice,7,99.4,8590,16126,53.3
1785431500.655,17:11:40,timeslice,0,96.9,10743,16126,66.6
1785431500.655,17:11:40,timeslice,1,97.0,10743,16126,66.6
1785431500.655,17:11:40,timeslice,2,96.4,8527,16126,52.9
1785431500.655,17:11:40,timeslice,3,99.2,10743,16126,66.6
1785431500.655,17:11:40,timeslice,4,96.5,10743,16126,66.6
1785431500.655,17:11:40,timeslice,5,96.5,8606,16126,53.4
1785431500.655,17:11:40,timeslice,6,99.4,8720,16126,54.1
1785431500.655,17:11:40,timeslice,7,99.4,8590,16126,53.3
1785431501.655,17:11:41,timeslice,0,96.9,10743,16126,66.6
1785431501.655,17:11:41,timeslice,1,97.0,10743,16126,66.6
1785431501.655,17:11:41,timeslice,2,96.4,8527,16126,52.9
1785431501.655,17:11:41,timeslice,3,99.2,10743,16126,66.6
1785431501.655,17:11:41,timeslice,4,96.5,10743,16126,66.6
1785431501.655,17:11:41,timeslice,5,96.5,8606,16126,53.4
1785431501.655,17:11:41,timeslice,6,99.4,8720,16126,54.1
1785431501.655,17:11:41,timeslice,7,99.4,8590,16126,53.3
1785431502.655,17:11:42,timeslice,0,96.9,10743,16126,66.6
1785431502.655,17:11:42,timeslice,1,97.0,10743,16126,66.6
1785431502.655,17:11:42,timeslice,2,96.4,8527,16126,52.9
1785431502.655,17:11:42,timeslice,3,99.2,10743,16126,66.6
1785431502.655,17:11:42,timeslice,4,96.5,10743,16126,66.6
1785431502.655,17:11:42,timeslice,5,96.5,8606,16126,53.4
1785431502.655,17:11:42,timeslice,6,99.4,8720,16126,54.1
1785431502.655,17:11:42,timeslice,7,99.4,8590,16126,53.3
1785431503.656,17:11:43,timeslice,0,100.0,10839,16126,67.2
1785431503.656,17:11:43,timeslice,1,100.0,10587,16126,65.7
1785431503.656,17:11:43,timeslice,2,100.0,10604,16126,65.8
1785431503.656,17:11:43,timeslice,3,98.4,10699,16126,66.3
1785431503.656,17:11:43,timeslice,4,100.0,10699,16126,66.3
1785431503.656,17:11:43,timeslice,5,100.0,10603,16126,65.8
1785431503.656,17:11:43,timeslice,6,98.6,10605,16126,65.8
1785431503.656,17:11:43,timeslice,7,98.7,10603,16126,65.8
1785431504.656,17:11:44,timeslice,0,100.0,10839,16126,67.2
1785431504.656,17:11:44,timeslice,1,100.0,10587,16126,65.7
1785431504.656,17:11:44,timeslice,2,100.0,10604,16126,65.8
1785431504.656,17:11:44,timeslice,3,98.4,10699,16126,66.3
1785431504.656,17:11:44,timeslice,4,100.0,10699,16126,66.3
1785431504.656,17:11:44,timeslice,5,100.0,10603,16126,65.8
1785431504.656,17:11:44,timeslice,6,98.6,10605,16126,65.8
1785431504.656,17:11:44,timeslice,7,98.7,10603,16126,65.8
1785431505.656,17:11:45,timeslice,0,100.0,10839,16126,67.2
1785431505.656,17:11:45,timeslice,1,100.0,10587,16126,65.7
1785431505.656,17:11:45,timeslice,2,100.0,10604,16126,65.8
1785431505.656,17:11:45,timeslice,3,98.4,10699,16126,66.3
1785431505.656,17:11:45,timeslice,4,100.0,10699,16126,66.3
1785431505.656,17:11:45,timeslice,5,100.0,10603,16126,65.8
1785431505.656,17:11:45,timeslice,6,98.6,10605,16126,65.8
1785431505.656,17:11:45,timeslice,7,98.7,10603,16126,65.8
1785431506.656,17:11:46,timeslice,0,100.0,10839,16126,67.2
1785431506.656,17:11:46,timeslice,1,100.0,10587,16126,65.7
1785431506.656,17:11:46,timeslice,2,100.0,10604,16126,65.8
1785431506.656,17:11:46,timeslice,3,98.4,10699,16126,66.3
1785431506.656,17:11:46,timeslice,4,100.0,10699,16126,66.3
1785431506.656,17:11:46,timeslice,5,100.0,10603,16126,65.8
1785431506.656,17:11:46,timeslice,6,98.6,10605,16126,65.8
1785431506.656,17:11:46,timeslice,7,98.7,10603,16126,65.8
1785431507.656,17:11:47,timeslice,0,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,1,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,2,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,3,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,4,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,5,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,6,0.0,0,0,0.0
1785431507.656,17:11:47,timeslice,7,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,0,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,1,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,2,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,3,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,4,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,5,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,6,0.0,0,0,0.0
1785431508.737,17:11:48,timeslice,7,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,0,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,1,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,2,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,3,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,4,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,5,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,6,0.0,0,0,0.0
1785431509.752,17:11:49,timeslice,7,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,0,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,1,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,2,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,3,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,4,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,5,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,6,0.0,0,0,0.0
1785431510.752,17:11:50,timeslice,7,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,0,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,1,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,2,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,3,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,4,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,5,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,6,0.0,0,0,0.0
1785431511.752,17:11:51,timeslice,7,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,0,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,1,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,2,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,3,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,4,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,5,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,6,0.0,0,0,0.0
1785431512.752,17:11:52,timeslice,7,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,0,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,1,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,2,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,3,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,4,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,5,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,6,0.0,0,0,0.0
1785431513.752,17:11:53,timeslice,7,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,0,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,1,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,2,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,3,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,4,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,5,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,6,0.0,0,0,0.0
1785431514.752,17:11:54,timeslice,7,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,0,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,1,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,2,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,3,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,4,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,5,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,6,0.0,0,0,0.0
1785431515.753,17:11:55,timeslice,7,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,0,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,1,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,2,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,3,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,4,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,5,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,6,0.0,0,0,0.0
1785431516.753,17:11:56,timeslice,7,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,0,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,1,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,2,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,3,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,4,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,5,0.0,0,0,0.0
1785431517.753,17:11:57,timeslice,6,0.0,0,0,0.0
