ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785432263.091,17:24:23,timeslice,6,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,7,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,0,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,1,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,2,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,3,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,4,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,5,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,6,0.0,0,0,0.0
1785432264.092,17:24:24,timeslice,7,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,0,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,1,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,2,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,3,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,4,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,5,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,6,0.0,0,0,0.0
1785432265.092,17:24:25,timeslice,7,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,0,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,1,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,2,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,3,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,4,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,5,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,6,0.0,0,0,0.0
1785432266.092,17:24:26,timeslice,7,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,0,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,1,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,2,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,3,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,4,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,5,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,6,0.0,0,0,0.0
1785432267.092,17:24:27,timeslice,7,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,0,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,1,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,2,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,3,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,4,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,5,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,6,0.0,0,0,0.0
1785432268.092,17:24:28,timeslice,7,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,0,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,1,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,2,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,3,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,4,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,5,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,6,0.0,0,0,0.0
1785432269.092,17:24:29,timeslice,7,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,0,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,1,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,2,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,3,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,4,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,5,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,6,0.0,0,0,0.0
1785432270.092,17:24:30,timeslice,7,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,0,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,1,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,2,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,3,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,4,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,5,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,6,0.0,0,0,0.0
1785432271.092,17:24:31,timeslice,7,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,0,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,1,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,2,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,3,0.0,0,0,0.0
